"","MSZoning","LotArea","Street","LotShape","Condition1","Condition2","OverallQual","OverallCond","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","HeatingQC","stFlrS1","stFlrS2","GarageCars","GarageQual","GarageCond","WoodDeckSF","ScreenPorch","PoolArea","Fence","SaleCondition","SalePrice"
"2448","RL",12150,"Pave","IR1","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",1001,0,0,"TA",1299,0,2,"TA","TA",84,0,0,"MnPrv","Normal",12.0286475506243
"2449","RL",10000,"Pave","Reg","Norm","Norm",5,5,"CompShg","BrkFace",166,"Gd","TA","PConc",585,0,856,"Ex",1392,0,3,"TA","TA",168,0,0,"None","Normal",12.1478244881345
"2450","RL",12864,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",1392,0,17,"Ex",1409,0,2,"TA","TA",0,145,0,"None","Normal",11.9968529527075
"2451","RL",9928,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"TA","TA","PConc",1239,0,215,"TA",1478,0,2,"TA","TA",114,0,0,"None","Normal",12.1051866261393
"2452","RL",8750,"Pave","IR1","Norm","Norm",7,6,"CompShg","Stone",50,"TA","TA","Others",224,530,98,"TA",918,0,1,"TA","TA",192,0,0,"None","Normal",12.0798236979135
"2453","RL",8410,"Pave","IR1","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",924,0,46,"TA",1026,0,2,"TA","TA",193,0,0,"None","Normal",12.0041948607379
"2454","RL",4054,"Pave","IR1","Norm","Norm",7,6,"CompShg","BrkFace",352,"Gd","TA","Others",949,0,552,"Ex",1501,0,2,"TA","TA",240,0,0,"None","Normal",11.9922328012541
"2455","RL",19958,"Pave","Reg","Norm","Norm",6,8,"CompShg","BrkFace",1224,"TA","Gd","Others",0,0,585,"Gd",2279,0,2,"TA","TA",274,138,0,"GdPrv","Normal",12.2831832297547
"2456","RL",8368,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1689,"Ex",1689,0,2,"TA","TA",100,0,0,"None","Partial",12.0818247789842
"2457","RL",8298,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",583,0,963,"Ex",1564,0,2,"TA","TA",132,0,0,"None","Partial",12.0361321356801
"2458","RL",10331,"Pave","Reg","Norm","Norm",7,7,"CompShg","None",0,"TA","TA","Others",215,80,970,"Gd",1240,0,2,"TA","TA",232,0,0,"None","Normal",12.1216585389709
"2459","RL",6718,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",86,"Gd","TA","PConc",250,0,1017,"Ex",1312,0,2,"TA","TA",256,0,0,"None","Normal",11.9626904203542
"2460","RL",11305,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",886,"Gd","TA","PConc",1329,0,593,"Ex",1922,0,3,"TA","TA",201,0,0,"None","Normal",12.0384609470117
"2461","RL",7777,"Pave","IR1","Norm","Norm",6,5,"CompShg","BrkFace",203,"Gd","TA","PConc",0,0,1491,"Ex",1491,0,2,"TA","TA",0,0,0,"None","Normal",12.1183518465191
"2462","RL",11800,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",94,"Gd","TA","PConc",766,0,356,"Ex",1146,1340,2,"TA","TA",143,0,0,"None","Normal",12.2702341906097
"2463","RL",12633,"Pave","IR1","Pos","Pos",10,5,"CompShg","BrkFace",242,"Ex","TA","PConc",0,0,1824,"Ex",1824,0,3,"TA","TA",160,108,0,"None","Partial",12.1576716269353
"2464","RM",6710,"Pave","IR1","Norm","Norm",6,5,"CompShg","BrkFace",134,"TA","TA","PConc",16,904,0,"Ex",936,0,2,"TA","TA",0,0,0,"None","Normal",11.8185799533498
"2465","RM",1504,"Pave","Reg","Norm","Norm",4,4,"CompShg","None",0,"TA","TA","Others",252,0,294,"TA",546,546,1,"TA","TA",0,0,0,"None","Normal",12.0090137793074
"2466","RM",1533,"Pave","Reg","Norm","Norm",4,5,"CompShg","None",0,"TA","TA","Others",503,0,27,"TA",530,462,1,"TA","TA",112,0,0,"None","Normal",11.9396264018076
"2467","RM",1890,"Pave","Reg","Norm","Norm",4,3,"CompShg","None",0,"TA","TA","Others",0,0,546,"Ex",546,546,1,"TA","TA",0,0,0,"GdWo","Normal",12.0069094356281
"2468","RL",9129,"Pave","Reg","Norm","Norm",5,5,"CompShg","BrkFace",144,"TA","TA","PConc",923,0,0,"TA",1008,0,2,"TA","TA",201,0,0,"MnPrv","Normal",11.9504883905206
"2469","RL",15957,"Pave","IR1","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","PConc",1148,0,96,"TA",1356,0,2,"TA","TA",1424,0,0,"MnPrv","Normal",12.191426346918
"2470","RL",33983,"Pave","IR1","Norm","Norm",5,6,"CompShg","None",0,"TA","Fa","PConc",1112,0,48,"TA",1676,0,2,"TA","TA",690,0,0,"GdPrv","Normal",12.3377514699556
"2471","RL",8286,"Pave","IR1","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","PConc",531,0,185,"Ex",716,716,2,"TA","TA",0,240,0,"GdPrv","Normal",12.0933550634839
"2472","RL",27697,"Pave","Reg","Norm","Norm",4,3,"CompShg","None",198,"TA","TA","Others",811,0,585,"TA",1608,0,1,"TA","Fa",152,0,0,"None","Abnorml",12.3122627089892
"2473","RL",11000,"Pave","IR2","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","PConc",1090,0,0,"TA",1178,0,2,"TA","TA",0,88,0,"MnPrv","Normal",12.1228097446679
"2474","RL",11625,"Pave","IR1","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",596,0,220,"TA",816,0,1,"TA","TA",330,0,0,"MnPrv","Normal",12.0486647204464
"2475","RL",10447,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",516,0,348,"TA",887,0,1,"TA","TA",140,0,0,"None","Normal",12.1524760357963
"2476","RL",11027,"Pave","IR1","Norm","Norm",6,5,"CompShg","Stone",28,"TA","TA","Others",468,539,171,"Gd",1293,0,2,"TA","TA",280,0,0,"None","Normal",12.047029345302
"2477","RL",10533,"Pave","IR1","Norm","Norm",6,6,"CompShg","BrkFace",244,"TA","Gd","Others",773,0,235,"TA",1024,0,1,"TA","TA",0,280,0,"None","Normal",12.0606673314216
"2478","RL",11765,"Pave","IR1","Norm","Norm",5,5,"CompShg","Stone",302,"TA","TA","Others",1127,0,490,"Fa",1797,0,3,"TA","TA",0,0,0,"None","Normal",12.13578466725
"2479","RL",39384,"Pave","IR1","Norm","Norm",6,6,"CompShg","Stone",902,"TA","TA","Others",1110,0,595,"Ex",1390,0,2,"TA","TA",0,0,0,"None","Abnorml",12.2952190095052
"2480","RL",11727,"Pave","Reg","Norm","Norm",7,6,"CompShg","BrkFace",434,"TA","Gd","Others",0,0,1851,"Gd",1851,0,2,"TA","TA",0,0,0,"None","Normal",12.117435985362
"2481","RL",8238,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",700,0,113,"Ex",813,712,2,"TA","TA",421,0,0,"None","Normal",12.0916652526161
"2482","RL",13041,"Pave","IR2","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",0,0,781,"Gd",781,890,2,"TA","TA",0,0,0,"None","Normal",12.1254953432247
"2483","RL",9783,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",0,0,821,"Gd",821,955,2,"TA","TA",286,0,0,"None","Normal",12.1085674476861
"2484","RL",13128,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",216,"Gd","TA","PConc",0,0,1074,"Ex",1074,990,2,"TA","TA",0,0,0,"None","Normal",12.1902426265023
"2485","RL",13751,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",248,"Gd","TA","PConc",60,0,1640,"Ex",1700,512,3,"TA","TA",237,115,0,"None","Partial",12.1507116232823
"2486","RL",13108,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",0,0,2062,"Ex",2079,608,2,"TA","TA",168,0,0,"None","Normal",12.2499621580556
"2487","RL",8076,"Pave","IR1","Norm","Norm",6,6,"CompShg","BrkFace",112,"TA","TA","PConc",705,0,455,"Gd",1169,0,2,"TA","TA",0,144,0,"MnPrv","Normal",12.102210279109
"2488","RL",3701,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"TA","TA","Others",0,0,1191,"TA",1204,0,2,"TA","TA",120,0,0,"None","Normal",11.9797284381012
"2489","RL",16023,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",600,"Gd","Ex","PConc",1218,0,180,"Ex",1414,1384,3,"TA","TA",182,0,0,"None","Partial",12.1625924310066
"2490","RL",18062,"Pave","IR1","Norm","Norm",10,5,"CompShg","BrkFace",662,"Ex","TA","PConc",0,0,1528,"Ex",1528,1862,3,"TA","TA",204,0,0,"None","Partial",12.3400974888664
"2491","RL",12292,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",184,"Gd","TA","PConc",205,0,889,"Ex",1102,1371,3,"TA","TA",246,0,0,"None","Partial",12.215245440024
"2492","RL",16052,"Pave","IR1","Norm","Norm",10,5,"CompShg","Stone",734,"Ex","TA","PConc",1206,0,644,"Ex",1850,848,3,"TA","TA",250,0,0,"None","Partial",12.2512506885609
"2493","RL",15922,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",550,"Gd","TA","PConc",0,0,1390,"Ex",1390,1405,3,"TA","TA",272,0,0,"None","Partial",12.2177918198931
"2494","RL",8147,"Pave","Reg","Norm","Norm",9,5,"CompShg","BrkFace",230,"Gd","TA","PConc",1191,0,523,"Ex",1714,0,2,"TA","TA",156,0,0,"None","Normal",12.0331385613093
"2495","RL",18261,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",420,"Ex","TA","PConc",1416,0,494,"Ex",2000,0,3,"TA","TA",351,123,0,"None","Normal",12.2186142925251
"2496","RL",10464,"Pave","IR1","Norm","Norm",6,6,"CompShg","BrkFace",130,"TA","TA","Others",850,0,138,"TA",1102,0,2,"TA","TA",140,0,0,"None","Normal",12.0470110966897
"2497","RL",10530,"Pave","Reg","Pos","Pos",7,5,"CompShg","BrkFace",68,"TA","TA","Others",0,0,945,"TA",945,912,2,"TA","TA",400,0,0,"GdPrv","Normal",12.1979160463838
"2498","RL",9927,"Pave","IR1","Norm","Norm",7,5,"CompShg","Stone",252,"Gd","TA","Others",1005,0,42,"TA",1083,0,2,"TA","TA",444,0,0,"None","Normal",12.0472927634852
"2499","FV",9512,"Pave","IR1","RR","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",788,0,172,"Ex",960,1358,2,"TA","TA",0,0,0,"None","Partial",12.1117129510081
"2500","RL",10530,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",248,"TA","TA","Others",548,0,127,"TA",1109,766,2,"TA","TA",48,0,0,"None","Normal",12.1226613759254
"2501","RL",10000,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",176,"TA","TA","Others",755,0,348,"TA",1103,0,2,"TA","TA",295,0,0,"GdWo","Normal",12.1169762720466
"2502","RL",7200,"Pave","Reg","Norm","Norm",4,4,"CompShg","None",0,"TA","TA","Others",20,620,224,"TA",874,0,2,"TA","TA",63,0,0,"None","Normal",12.0675361606233
"2503","RH",8773,"Pave","IR2","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",951,0,536,"Ex",1419,0,2,"TA","TA",196,0,0,"None","Normal",12.0469332738446
"2504","RM",2760,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",514,"TA","TA","Others",0,0,525,"TA",525,567,2,"TA","TA",0,0,0,"None","Normal",12.0744379665492
"2505","RM",2160,"Pave","Reg","Norm","Norm",5,6,"CompShg","BrkFace",200,"TA","TA","Others",402,0,363,"Gd",765,600,2,"TA","TA",0,0,0,"None","Normal",12.0288703322554
"2506","RM",1890,"Pave","Reg","Norm","Norm",6,7,"CompShg","BrkFace",380,"TA","TA","Others",282,0,212,"Ex",494,536,1,"TA","TA",0,0,0,"None","Normal",12.0322880474189
"2507","RM",1680,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",504,"TA","TA","Others",276,0,207,"TA",483,465,1,"TA","TA",0,0,0,"None","Normal",11.9473434677009
"2508","RM",1680,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",504,"TA","TA","Others",382,0,143,"Gd",525,567,1,"TA","TA",352,0,0,"GdPrv","Normal",12.0494011355977
"2509","RL",4043,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",727,156,186,"Gd",1069,0,2,"TA","TA",0,225,0,"None","Normal",11.9770172174941
"2510","RL",7514,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",373,108,462,"TA",1387,0,1,"TA","TA",0,0,0,"None","Normal",12.1083143624209
"2511","RL",2280,"Pave","Reg","Norm","Norm",7,7,"CompShg","None",0,"TA","TA","Others",120,492,443,"TA",1055,0,1,"TA","TA",0,0,0,"None","Normal",11.933427358344
"2512","RL",2179,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",70,0,785,"Gd",855,601,2,"TA","TA",0,0,0,"None","Normal",12.0356659054832
"2513","RL",16387,"Pave","IR1","Norm","Norm",9,5,"CompShg","Stone",215,"Gd","TA","PConc",1369,0,369,"Gd",1738,851,3,"TA","TA",0,0,0,"None","Partial",12.2596466265621
"2514","RL",16163,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",232,"Gd","TA","PConc",0,0,1618,"Ex",1618,0,3,"TA","TA",0,0,0,"None","Normal",12.1167468561691
"2515","RL",12228,"Pave","Reg","Norm","Norm",7,5,"CompShg","Stone",206,"Gd","TA","PConc",0,0,1721,"Ex",1740,0,3,"TA","TA",0,0,0,"None","Partial",12.2255165288448
"2516","RL",14780,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",568,"Ex","TA","PConc",1505,0,363,"Ex",1868,0,3,"TA","TA",354,156,0,"None","Normal",12.0956036897765
"2517","RL",13975,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",525,"Gd","TA","PConc",0,0,1090,"Ex",1117,1089,3,"TA","TA",148,0,0,"None","Partial",12.2368932717012
"2518","RL",9942,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",385,"Ex","TA","PConc",1290,0,316,"Ex",1625,466,2,"TA","TA",194,0,0,"None","Partial",12.1102907932926
"2519","RL",12867,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1209,"Ex",1209,1044,2,"TA","TA",243,0,0,"None","Partial",12.1531925174886
"2520","RL",10672,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1054,"Gd",1054,1335,3,"TA","TA",176,0,0,"None","Partial",12.2213274313181
"2521","RL",11643,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",142,"Gd","TA","PConc",880,0,644,"Ex",1544,814,3,"TA","TA",120,0,0,"None","Partial",12.2143911226918
"2522","RL",13758,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",430,"Ex","TA","PConc",1232,0,560,"Ex",1792,0,3,"TA","TA",204,0,0,"None","Partial",12.0654119718077
"2523","RL",14828,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",674,"Ex","TA","PConc",1383,0,397,"Ex",1780,0,3,"TA","TA",144,0,0,"None","Normal",12.1083885704145
"2524","RL",13215,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",112,"Gd","TA","PConc",994,0,426,"Ex",1426,488,3,"TA","TA",168,0,0,"None","Normal",12.1273494912451
"2525","RL",5911,"Pave","Reg","Norm","Norm",9,5,"CompShg","BrkFace",278,"Ex","TA","PConc",472,0,1088,"Ex",1565,0,2,"TA","TA",196,0,0,"None","Normal",11.972333253963
"2526","RL",7740,"Pave","Reg","Norm","Norm",9,5,"CompShg","BrkFace",518,"Gd","TA","PConc",1023,0,663,"Ex",1686,0,3,"TA","TA",266,0,0,"None","Partial",11.9313196670326
"2527","RL",6373,"Pave","Reg","Norm","Norm",9,5,"CompShg","BrkFace",572,"Ex","TA","PConc",415,0,1251,"Ex",1666,0,2,"TA","TA",228,0,0,"None","Partial",11.9986641897501
"2528","RL",10237,"Pave","Reg","RR","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",0,0,728,"Ex",728,728,2,"TA","TA",0,0,0,"None","Partial",12.095131794656
"2529","RL",10237,"Pave","Reg","RR","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,738,"Ex",738,754,2,"TA","TA",0,0,0,"None","Partial",12.1374328453297
"2530","RL",11660,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1326,"Ex",1326,0,2,"TA","TA",100,0,0,"None","Partial",12.1405913783133
"2531","RL",11631,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",236,"Gd","TA","PConc",0,0,1052,"Ex",1052,1321,3,"TA","TA",120,0,0,"None","Partial",12.203254843243
"2532","RL",9073,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,738,"Ex",738,754,2,"TA","TA",100,0,0,"None","Partial",12.1310617782051
"2533","RL",3087,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",14,"Gd","TA","PConc",453,0,767,"Ex",1364,0,2,"TA","TA",100,0,0,"None","Partial",11.992848581763
"2534","RL",2938,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",40,"Gd","TA","PConc",1038,0,330,"Ex",1511,0,2,"TA","TA",130,0,0,"None","Normal",11.9490647579881
"2535","RM",3072,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",18,"Gd","TA","PConc",1059,0,306,"Ex",1548,0,2,"TA","TA",143,0,0,"None","Normal",11.9788941530043
"2536","RL",3010,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",14,"Gd","TA","PConc",16,0,1126,"Ex",1142,0,2,"TA","TA",90,0,0,"None","Partial",11.9570920109043
"2537","RL",9171,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,848,"Ex",848,750,2,"TA","TA",100,0,0,"None","Normal",12.1140937012527
"2538","RL",8658,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",732,0,250,"Ex",1008,881,2,"TA","TA",0,0,0,"None","Normal",12.0901037798973
"2539","RL",12104,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1035,"Gd",1082,1240,3,"TA","TA",400,0,0,"None","Partial",12.2188797831315
"2540","RL",9660,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",242,"Gd","TA","PConc",791,0,253,"Ex",1079,897,3,"TA","TA",210,0,0,"None","Normal",12.0887676271462
"2541","RL",9545,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",322,"Gd","TA","PConc",505,0,655,"Ex",1205,1029,3,"TA","TA",0,0,0,"None","Normal",12.1120697469581
"2542","RL",9233,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",877,"Gd","TA","PConc",1182,0,358,"Ex",1540,1315,3,"TA","TA",247,0,0,"None","Normal",12.1621374724752
"2543","RL",10019,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",397,"Gd","TA","PConc",527,0,815,"Ex",1358,1368,3,"TA","TA",307,0,0,"None","Normal",12.1872198174301
"2544","RL",17242,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",738,"Gd","Gd","PConc",292,1393,48,"Ex",1933,1567,3,"TA","TA",870,210,0,"None","Normal",12.2518821978944
"2545","RL",10236,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",501,"Gd","TA","PConc",380,168,742,"Ex",1305,1189,3,"TA","TA",200,0,0,"GdPrv","Normal",12.1893934137905
"2546","RL",12585,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",420,"Gd","TA","PConc",247,1039,0,"Ex",1565,1234,3,"TA","TA",432,0,0,"None","Normal",12.1676354693375
"2547","RL",12447,"Pave","IR1","RR","Norm",8,5,"CompShg","Stone",192,"Gd","TA","PConc",0,0,1100,"Ex",1116,848,2,"TA","TA",200,0,0,"None","Partial",12.1130951937568
"2548","RL",15218,"Pave","IR1","RR","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",1562,0,108,"Ex",1670,0,3,"TA","TA",0,0,0,"None","Partial",12.1186584814355
"2549","RL",10936,"Pave","Reg","Feedr","Norm",8,5,"CompShg","BrkFace",60,"Gd","TA","PConc",0,0,1504,"Ex",1504,0,2,"TA","TA",144,0,0,"None","Partial",12.1447728407447
"2550","FV",8640,"Pave","Reg","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",24,0,1254,"Ex",1278,0,2,"TA","TA",0,0,0,"None","Partial",12.0518640318336
"2551","FV",13162,"Pave","Reg","Feedr","Norm",9,5,"CompShg","None",0,"Gd","TA","PConc",1836,0,200,"Ex",2036,604,3,"TA","TA",0,0,0,"None","Partial",12.1792094503085
"2552","FV",8125,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",0,0,858,"Ex",858,858,2,"TA","TA",0,0,0,"None","Normal",12.0716370732597
"2553","RL",11024,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",118,"Gd","TA","PConc",0,0,1400,"Ex",1400,0,2,"TA","TA",144,0,0,"None","Partial",12.1515442484529
"2554","RL",7800,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",172,"Gd","TA","PConc",0,0,891,"Ex",891,795,2,"TA","TA",144,0,0,"None","Normal",12.0805775195506
"2555","RL",7632,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",96,"Gd","TA","PConc",0,0,784,"Ex",831,754,2,"TA","TA",100,0,0,"None","Normal",12.0724068994399
"2556","RL",8304,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",0,0,941,"Ex",941,896,2,"TA","TA",150,0,0,"GdPrv","Normal",12.1046963031011
"2557","RL",9370,"Pave","IR2","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",758,0,78,"Ex",844,887,2,"TA","TA",307,224,0,"None","Family",12.1342070172415
"2558","RL",7175,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",904,0,494,"Gd",1398,0,2,"TA","TA",0,0,0,"MnPrv","Normal",12.0150379575413
"2559","RL",7175,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",278,0,939,"Gd",1217,0,2,"TA","TA",0,0,0,"None","Normal",12.0083281267479
"2560","RL",9019,"Pave","IR1","RR","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",274,0,362,"Ex",636,684,2,"TA","TA",0,0,0,"None","Normal",12.1124525469323
"2561","RL",9100,"Pave","Reg","RR","Norm",5,4,"CompShg","BrkFace",51,"TA","TA","Others",36,0,952,"Ex",988,0,2,"TA","TA",0,0,0,"None","Normal",12.1133274446361
"2562","RL",9240,"Pave","IR1","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",612,0,252,"Gd",1211,0,2,"TA","TA",161,0,0,"MnPrv","Normal",12.0128835422685
"2563","RL",9308,"Pave","IR1","RR","Norm",5,5,"CompShg","None",0,"TA","TA","Others",554,0,430,"TA",984,0,1,"TA","TA",0,0,0,"MnPrv","Normal",12.1155705952769
"2564","RL",8450,"Pave","Reg","RR","Norm",5,6,"CompShg","BrkFace",90,"TA","TA","Others",162,270,450,"TA",909,0,1,"TA","TA",0,0,0,"MnPrv","Normal",12.1304083850236
"2565","RL",8638,"Pave","IR1","RR","Norm",5,6,"CompShg","None",0,"TA","TA","PConc",181,0,744,"Gd",925,0,2,"TA","TA",203,0,0,"None","Normal",12.0518410697923
"2566","RL",13052,"Pave","IR1","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",712,0,312,"TA",1024,0,1,"TA","TA",0,0,0,"MnPrv","Normal",12.1196073328716
"2567","RL",8789,"Pave","IR1","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",659,0,253,"TA",941,0,1,"TA","TA",64,0,0,"None","Normal",12.1038637569033
"2568","RL",14330,"Pave","IR1","Norm","Norm",7,4,"CompShg","BrkFace",145,"Gd","Fa","Others",1023,497,228,"Gd",2151,495,2,"TA","TA",641,0,800,"GdPrv","Normal",12.1332257074239
"2569","RL",11025,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",692,"Gd","TA","PConc",1118,0,216,"Ex",1520,1306,3,"TA","TA",177,0,0,"None","Normal",12.1515546400592
"2570","FV",3628,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1143,"Ex",1143,0,2,"TA","TA",0,0,0,"None","Normal",11.8688815747707
"2571","FV",2544,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,600,"Ex",520,623,2,"TA","TA",0,0,0,"None","Normal",11.9582956722477
"2572","FV",2998,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",513,"Gd","TA","PConc",353,0,403,"Ex",768,756,2,"TA","TA",0,0,0,"None","Normal",11.9569405332346
"2573","FV",4447,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,530,"Ex",530,550,2,"TA","TA",0,0,0,"None","Normal",11.9820035268766
"2574","FV",8314,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,569,"Ex",854,840,1,"TA","TA",0,110,0,"GdPrv","Normal",12.1289638879343
"2575","FV",7180,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1568,"Ex",1568,0,2,"TA","TA",0,0,0,"None","Normal",12.1046836314028
"2576","RL",13110,"Pave","IR1","RR","Feedr",5,6,"CompShg","BrkFace",144,"TA","TA","Others",962,0,191,"Ex",1193,0,2,"TA","TA",140,0,0,"MnPrv","Normal",12.083346064154
"2577","RL",10140,"Pave","Reg","RR","Norm",7,6,"CompShg","BrkFace",264,"TA","TA","Others",553,68,713,"Gd",1334,0,2,"TA","TA",0,264,0,"None","Normal",12.1063474574076
"2578","RL",9600,"Pave","Reg","Feedr","Norm",5,5,"CompShg","None",0,"TA","TA","Others",758,0,293,"Gd",1051,0,2,"TA","TA",0,0,0,"None","Normal",12.1187111676678
"2579","RL",8640,"Pave","Reg","Feedr","Norm",5,5,"CompShg","BrkFace",300,"TA","TA","Others",361,483,56,"Ex",884,886,2,"TA","TA",0,270,0,"None","Normal",12.1732954447957
"2580","RL",9360,"Pave","Reg","Feedr","Norm",6,7,"CompShg","BrkFace",203,"TA","TA","Others",760,0,216,"TA",976,0,2,"TA","TA",94,0,0,"None","Abnorml",12.0472283838087
"2581","RL",8400,"Pave","Reg","Feedr","Norm",5,6,"CompShg","None",0,"TA","TA","Others",744,0,89,"Gd",898,0,1,"TA","TA",143,0,0,"None","Normal",12.1118301282563
"2582","RL",9759,"Pave","IR1","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",799,0,252,"TA",1051,0,1,"TA","TA",182,0,0,"None","Normal",12.0960485349249
"2583","RL",9600,"Pave","Reg","Norm","Norm",5,7,"CompShg","BrkFace",140,"TA","TA","PConc",602,402,137,"Gd",1141,0,1,"TA","TA",0,0,0,"None","Normal",12.1187111676678
